Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,[Reporting Type]
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2002","14.63","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2003","17.29","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2004","18.2","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2005","18.95","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2006","19.65","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2007","15.7","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2008","15.59","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2009","18.47","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2010","22.33","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2011","18.64","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2012","18.28","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2013","21.2","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2014","21.2","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","807","The former Yugoslav Republic of Macedonia","2015","24.22","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2000","0.96","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2001","0.85","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2002","0.97","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2003","0.93","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2004","1.14","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2005","1.35","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2006","1.55","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2007","1.84","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2008","2.78","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2009","3.38","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","826","United Kingdom of Great Britain and Northern Ireland","2010","3.64","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2011","19.72","2011","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2012","20.86","2012","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2013","20.9","2013","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2014","21.46","2014","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","412","Kosovo","2015","20.45","2015","Source: World Energy Balances, IEA (2017)","The status of Kosovo should be understood to be in the context of United Nations Security Council resolution 1244 (1999). As a result, within the ""Standard country or area codes for statistical use (M49)"", Kosovo is currently considered part of Serbia (numerical code 688). For strictly statistical purposes, the numerical code 412 is used to represent Kosovo. ","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2000","35.82","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2001","35.35","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2002","34.38","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2003","34.34","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2004","36.11","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2005","36.3","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2006","34","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2007","33.08","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2008","33.7","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2009","38.39","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2010","33.06","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2011","35.53","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2012","40.37","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2013","39.6","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2014","40.24","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","428","Latvia","2015","38.1","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2000","0","2000","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2001","0","2001","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2002","0","2002","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2003","0","2003","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2004","0","2004","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2005","0","2005","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2006","0","2006","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2007","54.48","2007","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2008","54.2","2008","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2009","58.99","2009","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2010","58.69","2010","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2011","61.43","2011","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2012","61.92","2012","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2013","60.47","2013","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2014","62.59","2014","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","438","Liechtenstein","2015","63.13","2015","Source: Energy Balances, UN Statistics Division (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2000","17.19","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2001","17.59","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2002","17.89","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2003","18.07","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2004","18.07","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2005","17.51","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2006","17.46","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2007","17.06","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2008","18.33","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2009","20.09","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2010","21.46","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2011","22.74","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2012","23.92","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2013","26.34","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2014","27.71","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","440","Lithuania","2015","28.96","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2000","6.85","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2001","3.43","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2002","1.31","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2003","1.27","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2004","1.36","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2005","1.89","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2006","2.09","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2007","3.64","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2008","3.97","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2009","3.74","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2010","3.66","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2011","3.73","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2012","4.15","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2013","5.72","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2014","6.88","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","442","Luxembourg","2015","9.03","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2000","0","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2001","0","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2002","0.09","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2003","0.1","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2004","0.12","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2005","0.18","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2006","0.21","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2007","0.27","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2008","0.25","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2009","0.26","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2010","1.39","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2011","2.03","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2012","2.6","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2013","2.58","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2014","3.93","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","470","Malta","2015","5.36","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2000","5.72","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2001","5.6","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2002","5.83","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2003","5.92","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2004","4.85","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2005","4.31","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2006","4.98","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2007","4.47","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2008","4.94","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2009","4.86","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2010","8.44","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2011","9.89","2011","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2012","10.47","2012","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2013","13.08","2013","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2014","13.05","2014","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","498","Republic of Moldova","2015","14.27","2015","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2000","0","2000","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2001","0","2001","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2002","0","2002","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2003","0","2003","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2004","0","2004","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2005","47.61","2005","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2006","44.83","2006","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2007","42.27","2007","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2008","38.76","2008","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2009","49.16","2009","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
"7","7.2","7.2.1","EG_FEC_RNEW","Renewable energy share in the total final energy consumption (%)","499","Montenegro","2010","49.09","2010","Source: World Energy Balances, IEA (2017)","","E","PERCENT","G"
